id,street,street_type,zip,address,latitude,longitude
1217,San Bruno,Ave,94110,"1217 San Bruno Ave, San Francisco, CA 94110, USA",37.753874,-122.404123
350,San Jose,Ave,94110,"350 San Jose Ave, San Francisco, CA 94110, USA",37.749423,-122.42178
276,11th,St,94103,"276 11th St, San Francisco, CA 94103, USA",37.77201,-122.414785
271,Faxon,Ave,94112,"271 Faxon Ave, San Francisco, CA 94112, USA",37.71946,-122.460534
754,Moultrie,St,94110,"754 Moultrie St, San Francisco, CA 94110, USA",37.735331,-122.416319
1167,Florida,St,94110,"1167 Florida St, San Francisco, CA 94110, USA",37.753305,-122.409843
170,Naples,St,94112,"170 Naples St, San Francisco, CA 94112, USA",37.726093,-122.427592
116,Detroit,St,94131,"116 Detroit St, San Francisco, CA 94131, USA",37.728484,-122.444043
358,Paris,St,94112,"358 Paris St, San Francisco, CA 94112, USA",37.723132,-122.434181
19,Miramar,Ave,94112,"19 Miramar Ave, San Francisco, CA 94112, USA",37.718606,-122.458483
291,10th,St,94103,"291 10th St, San Francisco, CA 94103, USA",37.773212,-122.412905
2104,Bryant,St,94110,"2104 Bryant St, San Francisco, CA 94110, USA",37.760277,-122.410225
3538,Webster,St,94123,"3538 Webster St, San Francisco, CA 94123, USA",37.8034457,-122.4350909
1514,McAllister,St,94115,"1514 McAllister St, San Francisco, CA 94115, USA",37.77817,-122.437116
937,Alabama,St,94110,"937 Alabama St, San Francisco, CA 94110, USA",37.756872,-122.411088
166,Ewing,Ter,94118,"166 Ewing Terrace, San Francisco, CA 94118, USA",37.780664,-122.448612
231,Dwight,St,94134,"231 Dwight St, San Francisco, CA 94134, USA",37.723174,-122.404521
3037,Octavia,St,94123,"3037 Octavia St, San Francisco, CA 94123, USA",37.8003495,-122.4294114
3637,19th,St,94110,"3637 19th St, San Francisco, CA 94110, USA",37.7599535,-122.4245559
1601,43rd,Ave,94122,"1601 43rd Ave, San Francisco, CA 94122, USA",37.75668,-122.502704
1570,Grove,St,94117,"1570 Grove St, San Francisco, CA 94117, USA",37.775575,-122.442586
869,Alvarado,St,94114,"869 Alvarado St, San Francisco, CA 94114, USA",37.753104,-122.440101
1504,Sanchez,St,94131,"1504 Sanchez St, San Francisco, CA 94131, USA",37.744951,-122.429289
184,20th,Ave,94121,"184 20th Ave, San Francisco, CA 94121, USA",37.784408,-122.479407
1406,42nd,Ave,94122,"1406 42nd Ave, San Francisco, CA 94122, USA",37.760413,-122.501371
256,Gates,St,94110,"256 Gates St, San Francisco, CA 94110, USA",37.739553,-122.41418
162,Duncan,St,94110,"162 Duncan St, San Francisco, CA 94110, USA",37.746537,-122.423695
152,Chenery,St,94131,"152 Chenery St, San Francisco, CA 94131, USA",37.739045,-122.426009
298,Cambridge,St,94134,"298 Cambridge St, San Francisco, CA 94134, USA",37.727664,-122.419184
120,26th,Ave,94121,"120 26th Ave, San Francisco, CA 94121, USA",37.7871067,-122.4863288
609,Texas,St,94107,"609 Texas St, San Francisco, CA 94107, USA",37.758639,-122.394867
1200,La Salle,Ave,94124,"1200 La Salle Ave, San Francisco, CA 94124, USA",37.7306276,-122.3814827
479,10th,Ave,94118,"479 10th Ave, San Francisco, CA 94118, USA",37.7792849,-122.4684834
717,Hampshire,St,94110,"717 Hampshire St, San Francisco, CA 94110, USA",37.75997,-122.407691
4750,Ocean,Ave,94132,"4750 Ocean Ave, San Francisco, CA 94132, USA",37.731987,-122.494882
1323,Noe,St,94131,"1323 Noe St, San Francisco, CA 94131, USA",37.747902,-122.431338
2911,23rd,St,94110,"2911 23rd St, San Francisco, CA 94110, USA",37.7543225,-122.4105795
415,Chenery,St,94131,"415 Chenery St, San Francisco, CA 94131, USA",37.736079,-122.429034
1465,6th,Ave,94122,"1465 6th Ave, San Francisco, CA 94122, USA",37.76113,-122.463218
3936,23rd,St,94114,"3936 23rd St, San Francisco, CA 94114, USA",37.753348,-122.430713
924,Sansome,St,94111,"924 Sansome St, San Francisco, CA 94111, USA",37.799037,-122.402006
734,Anderson,St,94110,"734 Anderson St, San Francisco, CA 94110, USA",37.734105,-122.415806
506,Rockdale,Dr,94127,"506 Rockdale Dr, San Francisco, CA 94127, USA",37.739504,-122.449308
444,Franconia,St,94110,"444 Franconia St, San Francisco, CA 94110, USA",37.742448,-122.408341
2610,25th,Ave,94116,"2610 25th Ave, San Francisco, CA 94116, USA",37.738771,-122.481597
1906,18th,Ave,94116,"1906 18th Ave, San Francisco, CA 94116, USA",37.752226,-122.474946
244,9th,St,94103,"244 9th St, San Francisco, CA 94103, USA",37.774234,-122.412655
493,Broadway,St,94133,"493 Broadway, San Francisco, CA 94133, USA",37.7980444,-122.4053738
255,Ellsworth,St,94110,"255 Ellsworth St, San Francisco, CA 94110, USA",37.739496,-122.414426
229,Douglass,St,94114,"229 Douglass St, San Francisco, CA 94114, USA",37.759772,-122.43893
1591,18th,Ave,94122,"1591 18th Ave, San Francisco, CA 94122, USA",37.758219,-122.475965
2821,Judah,St,94122,"2821 Judah St, San Francisco, CA 94122, USA",37.760773,-122.492429
1701,Ocean,Ave,94112,"1701 Ocean Ave, San Francisco, CA 94112, USA",37.724595,-122.460485
431,30th,Ave,94121,"431 30th Ave, San Francisco, CA 94121, USA",37.7811647,-122.4902172
1771,37th,Ave,94122,"1771 37th Ave, San Francisco, CA 94122, USA",37.753934,-122.496129
1307,Francisco,St,94123,"1307 Francisco St, San Francisco, CA 94123, USA",37.8029894,-122.4268827
1346,York,St,94110,"1346 York St, San Francisco, CA 94110, USA",37.750448,-122.408238
318,Moraga,St,94122,"318 Moraga St, San Francisco, CA 94122, USA",37.756807,-122.466355
3,Seymour,St,94115,"3 Seymour St, San Francisco, CA 94115, USA",37.779198,-122.43803
624,Fillmore,St,94117,"624 Fillmore St, San Francisco, CA 94117, USA",37.775337,-122.430804
849,Cabrillo,St,94118,"849 Cabrillo St, San Francisco, CA 94118, USA",37.7752023,-122.4679228
157,Collingwood,St,94114,"157 Collingwood St, San Francisco, CA 94114, USA",37.759904,-122.435707
3649,23rd,St,94110,"3649 23rd St, San Francisco, CA 94110, USA",37.7535147,-122.4241245
1480,7th,Ave,94122,"1480 7th Ave, San Francisco, CA 94122, USA",37.760838,-122.463613
1809,Lyon,St,94115,"1809 Lyon St, San Francisco, CA 94115, USA",37.787768,-122.445765
18,Sycamore,St,94110,"18 Sycamore St, San Francisco, CA 94110, USA",37.7626787,-122.4198633
415,South Van Ness,Ave,94103,"415 S Van Ness Ave, San Francisco, CA 94103, USA",37.766483,-122.417305
1133,Athens,St,94112,"1133 Athens St, San Francisco, CA 94112, USA",37.712316,-122.435128
514,43rd,Ave,94121,"514 43rd Ave, San Francisco, CA 94121, USA",37.77881,-122.503706
312,Valley,St,94131,"312 Valley St, San Francisco, CA 94131, USA",37.7443815,-122.4294256
85,Morse,St,94112,"85 Morse St, San Francisco, CA 94112, USA",37.71311,-122.438244
141,E. Buena Vista,Ave,94117,"141 Buena Vista Ave E, San Francisco, CA 94117, USA",37.769669,-122.438419
4019,Cesar Chavez,St,94131,"4019 Cesar Chavez St, San Francisco, CA 94131, USA",37.747286,-122.429795
550,Utah,St,94110,"550 Utah St, San Francisco, CA 94110, USA",37.762274,-122.40648
1845,Pacheco,St,94116,"1845 Pacheco St, San Francisco, CA 94116, USA",37.750151,-122.480294
23,Riverton,Dr,94132,"23 Riverton Dr, San Francisco, CA 94132, USA",37.733574,-122.487519
2554,19th,Ave,94116,"2554 19th Ave, San Francisco, CA 94116, USA",37.74017,-122.475121
4300,19th,St,94114,"4300 19th St, San Francisco, CA 94114, USA",37.759337,-122.43721
3030,22nd,Ave,94132,"3030 22nd Ave, San Francisco, CA 94132, USA",37.732144,-122.477522
50,Valley,St,94110,"50 Valley St, San Francisco, CA 94110, USA",37.744948,-122.423372
2197,Divisadero,St,94115,"2197 Divisadero St, San Francisco, CA 94115, USA",37.789598,-122.44109
1781,Beach,St,94123,"1781 Beach St, San Francisco, CA 94123, USA",37.804007,-122.438529
1412,7th,Ave,94122,"1412 7th Ave, San Francisco, CA 94122, USA",37.7619621,-122.4640262
1662,Wallace,Ave,94124,"1662 Wallace Ave, San Francisco, CA 94124, USA",37.728345,-122.392109
619,Shotwell,St,94110,"619 Shotwell St, San Francisco, CA 94110, USA",37.75846,-122.415427
175,Andover,St,94110,"175 Andover St, San Francisco, CA 94110, USA",37.740652,-122.416198
508,Grove,St,94102,"508 Grove St, San Francisco, CA 94102, USA",37.777723,-122.425292
236,Cole,St,94117,"236 Cole St, San Francisco, CA 94117, USA",37.7728258,-122.4508921
155,20th,Ave,94121,"155 20th Ave, San Francisco, CA 94121, USA",37.784956,-122.480041
151,Coleridge,St,94110,"151 Coleridge St, San Francisco, CA 94110, USA",37.743253,-122.419763
1132,Rhode Island,St,94107,"1132 Rhode Island St, San Francisco, CA 94107, USA",37.755498,-122.401993
249,5th,Ave,94118,"249 5th Ave, San Francisco, CA 94118, USA",37.7838862,-122.4634402
6,Pinehurst,Way,94127,"6 Pinehurst Way, San Francisco, CA 94127, USA",37.72684,-122.465736
51,Huntington,Dr,94132,"51 Huntington Dr, San Francisco, CA 94132, USA",37.731027,-122.495693
240,Fell,St,94102,"240 Fell St, San Francisco, CA 94102, USA",37.7760523,-122.4222833
2285,Jerrold,Ave,94124,"2285 Jerrold Ave, San Francisco, CA 94124, USA",37.745615,-122.402199
317,Surrey,St,94131,"317 Surrey St, San Francisco, CA 94131, USA",37.7357,-122.4372
152,Banks,St,94110,"152 Banks St, San Francisco, CA 94110, USA",37.740763,-122.412834
190,Gates,St,94110,"190 Gates St, San Francisco, CA 94110, USA",37.740416,-122.414107
250,Williams,Ave,94124,"250 Williams Ave, San Francisco, CA 94124, USA",37.730318,-122.398167
218,Church,St,94114,"218 Church St, San Francisco, CA 94114, USA",37.7668994,-122.4289265
55,Temescal,Ter,94118,"55 Temescal Terrace, San Francisco, CA 94118, USA",37.77717,-122.452552
618,Rockdale,Dr,94127,"618 Rockdale Dr, San Francisco, CA 94127, USA",37.740803,-122.449965
2,Northgate,Dr,94127,"2 Northgate Dr, San Francisco, CA 94127, USA",37.728938,-122.46153
1478,Palou,Ave,94124,"1478 Palou Ave, San Francisco, CA 94124, USA",37.732877,-122.388425
615,Prentiss,St,94110,"615 Prentiss St, San Francisco, CA 94110, USA",37.735574,-122.412176
2075,16th,Ave,94116,"2075 16th Ave, San Francisco, CA 94116, USA",37.749305,-122.473237
3326,Mission,St,94112,"3326 Mission St, San Francisco, CA 94110, USA",37.74358,-122.421528
4122,17th,St,94117,"4122 17th St, San Francisco, CA 94114, USA",37.762618,-122.437848
289,Hamilton,St,94134,"289 Hamilton St, San Francisco, CA 94134, USA",37.727455,-122.409884
651,36th,Ave,94121,"651 36th Ave, San Francisco, CA 94121, USA",37.776648,-122.49664
472,Flood,Ave,94112,"472 Flood Ave, San Francisco, CA 94112, USA",37.730123,-122.450531
410,Steiner,St,94117,"410 Steiner St, San Francisco, CA 94117, USA",37.77321,-122.432061
4185,Cesar Chavez,St,94131,"4185 Cesar Chavez St, San Francisco, CA 94131, USA",37.747161,-122.433204
541,Wildwood,Way,94112,"541 Wildwood Way, San Francisco, CA 94112, USA",37.727437,-122.460921
134,De Soto,St,94127,"134 De Soto St, San Francisco, CA 94127, USA",37.724033,-122.465007
879,24th,Ave,94121,"879 24th Ave, San Francisco, CA 94121, USA",37.773024,-122.483478
286,Ramsell,St,94132,"286 Ramsell St, San Francisco, CA 94132, USA",37.715833,-122.466027
642,Shotwell,St,94110,"642 Shotwell St, San Francisco, CA 94110, USA",37.758102,-122.416027
11,Chenery,St,94131,"11 Chenery St, San Francisco, CA 94131, USA",37.7417584,-122.4258135
1815,29th,Ave,94122,"1815 29th Ave, San Francisco, CA 94122, USA",37.753395,-122.487435
1416,18th,Ave,94122,"1416 18th Ave, San Francisco, CA 94122, USA",37.7613654,-122.4759034
208,Douglass,St,94114,"208 Douglass St, San Francisco, CA 94114, USA",37.760319,-122.439493
176,Marietta,Dr,94127,"176 Marietta Dr, San Francisco, CA 94127, USA",37.740174,-122.447008
233,Chattanooga,St,94114,"233 Chattanooga St, San Francisco, CA 94114, USA",37.752777,-122.426115
122,4th,Ave,94118,"122 4th Ave, San Francisco, CA 94118, USA",37.786299,-122.462181
527,29th,St,94131,"527 29th St, San Francisco, CA 94131, USA",37.743143,-122.431796
468,30th,St,94131,"468 30th St, San Francisco, CA 94131, USA",37.742117,-122.430248
566,7th,Ave,94118,"566 7th Ave, San Francisco, CA 94118, USA",37.777824,-122.464799
793,36th,Ave,94121,"793 36th Ave, San Francisco, CA 94121, USA",37.774099,-122.496378
3125,Cesar Chavez,St,94110,"3125 Cesar Chavez, San Francisco, CA 94110, USA",37.7482458,-122.4122387
924,Central,Ave,94115,"924 Central Ave, San Francisco, CA 94115, USA",37.778321,-122.444948
149,11th,Ave,94118,"149 11th Ave, San Francisco, CA 94118, USA",37.78545,-122.470299
230,Westgate,Dr,94127,"230 Westgate Dr, San Francisco, CA 94127, USA",37.730288,-122.46438
1270,26th,Ave,94122,"1270 26th Ave, San Francisco, CA 94122, USA",37.763801,-122.484337
436,Waller,St,94117,"436 Waller St, San Francisco, CA 94117, USA",37.7711122,-122.4309032
538,Peralta,Ave,94110,"538 Peralta Ave, San Francisco, CA 94110, USA",37.743888,-122.40884
520,Clipper,St,94114,"520 Clipper St, San Francisco, CA 94114, USA",37.7487412,-122.4366198
4969,17th,St,94117,"4969 17th St, San Francisco, CA 94117, USA",37.7615014,-122.4515335
1846,15th,Ave,94122,"1846 15th Ave, San Francisco, CA 94122, USA",37.753342,-122.471786
150,Eureka,St,94114,"150 Eureka St, San Francisco, CA 94114, USA",37.7599,-122.438506
148,Cole,St,94117,"148 Cole St, San Francisco, CA 94117, USA",37.7735551,-122.4510363
1784,Revere,Ave,94124,"1784 Revere Ave, San Francisco, CA 94124, USA",37.733739,-122.393431
466,Staples,Ave,94112,"466 Staples Ave, San Francisco, CA 94112, USA",37.729311,-122.452228
1954,44th,Ave,94116,"1954 44th Ave, San Francisco, CA 94116, USA",37.750174,-122.502733
4315,21st,St,94114,"4315 21st St, San Francisco, CA 94114, USA",37.75511,-122.4394
1334,Vallejo,St,94109,"1334 Vallejo St, San Francisco, CA 94109, USA",37.797432,-122.41934
101,Henry Adams,St,,"101 Henry Adams St, San Francisco, CA 94103, USA",37.768393,-122.403384
1900,Pine,St,94115,"1900 Pine St, San Francisco, CA 94109, USA",37.788802,-122.4271123
2600,McAllister,St,94118,"2600 McAllister St, San Francisco, CA 94118, USA",37.775891,-122.455054
1746,38th,Ave,94122,"1746 38th Ave, San Francisco, CA 94122, USA",37.754327,-122.496575
443,Capistrano,Ave,94112,"443 Capistrano Ave, San Francisco, CA 94112, USA",37.724818,-122.438822
2482,Sutter,St,94115,"2482 Sutter St, San Francisco, CA 94115, USA",37.7851018,-122.4411926
507,11th,Ave,94118,"507 11th Ave, San Francisco, CA 94118, USA",37.77863,-122.469774
3738,Cesar Chavez,St,94110,"3738 Cesar Chavez, San Francisco, CA 94110, USA",37.7479262,-122.4233381
628,Edna,St,94127,"628 Edna St, San Francisco, CA 94127, USA",37.732067,-122.447036
1038,Balboa,St,94118,"1038 Balboa St, San Francisco, CA 94118, USA",37.777205,-122.470088
1503,Noe,St,94131,"1503 Noe St, San Francisco, CA 94131, USA",37.7449772,-122.4312825
1437,Quesada,Ave,94124,"1437 Quesada Ave, San Francisco, CA 94124, USA",37.7305788,-122.3865663
184,Palm,Ave,94118,"184 Palm Ave, San Francisco, CA 94118, USA",37.781818,-122.457423
241,Lily,St,94102,"241 Lily St, San Francisco, CA 94102, USA",37.77414,-122.424808
1970,Ocean,Ave,94127,"1970 Ocean Ave, San Francisco, CA 94127, USA",37.7259578,-122.46397
942,York,St,94110,"942 York St, San Francisco, CA 94110, USA",37.75694,-122.408861
238,Presidio,Ave,94115,"238 Presidio Ave, San Francisco, CA 94115, USA",37.789455,-122.44693
234,Whitney,St,94131,"234 Whitney St, San Francisco, CA 94131, USA",37.738318,-122.427495
763,Ellis,St,94109,"763 Ellis St, San Francisco, CA 94109, USA",37.7841348,-122.4187832
400,Newhall,St,94124,"400 Newhall St, San Francisco, CA 94124, USA",37.7418979,-122.3866075
87,Stillman,St,94107,"87 Stillman St, San Francisco, CA 94107, USA",37.7820796,-122.3960396
1960,Folsom,St,94103,"1960 Folsom St, San Francisco, CA 94103, USA",37.765888,-122.415931
45,Bertha,Ln,94124,"45 Bertha Ln, San Francisco, CA 94124, USA",37.7328576,-122.3804571
1507,Palou,Ave,94124,"1507 Palou Ave, San Francisco, CA 94124, USA",37.732824,-122.389415
198,McAllister,St,94102,"198 McAllister St, San Francisco, CA 94102, USA",37.78075,-122.4153017
1486,Innes,Ave,94124,"1486 Innes Ave, San Francisco, CA 94124, USA",37.738443,-122.386661
260,29th,St,94131,"260 29th St, San Francisco, CA 94131, USA",37.743994,-122.425831
166,20th,Ave,94121,"166 20th Ave, San Francisco, CA 94121, USA",37.784757,-122.479367
1721,20th,St,94107,"1721 20th St, San Francisco, CA 94107, USA",37.759655,-122.398634
1350,Eddy,St,94115,"1350 Eddy St, San Francisco, CA 94115, USA",37.781768,-122.4299695
200,Capp,St,94110,"200 Capp St, San Francisco, CA 94110, USA",37.763247,-122.418561
273,Hermann,St,94117,"273 Hermann St, San Francisco, CA 94117, USA",37.7703095,-122.429679
860,Kansas,St,94107,"860 Kansas St, San Francisco, CA 94107, USA",37.758767,-122.403279
2,Nebraska,St,94110,"2 Nebraska St, San Francisco, CA 94110, USA",37.741265,-122.410634
1951,Golden Gate,Ave,94115,"1951 Golden Gate Ave, San Francisco, CA 94115, USA",37.777896,-122.442793
11,Laussat,St,94102,"11 Laussat St, San Francisco, CA 94102, USA",37.771896,-122.427414
743,19th,Ave,94121,"743 19th Ave, San Francisco, CA 94121, USA",37.773886,-122.478167
75,Swiss,Ave,94131,"75 Swiss Ave, San Francisco, CA 94131, USA",37.736865,-122.438011
223,Vernon,St,94132,"223 Vernon St, San Francisco, CA 94132, USA",37.716562,-122.4683
471,Mangels,Ave,94127,"471 Mangels Ave, San Francisco, CA 94127, USA",37.732838,-122.448207
924,Union,St,94133,"924 Union St, San Francisco, CA 94133, USA",37.800041,-122.414677
4000,21st,St,94114,"4000 21st St, San Francisco, CA 94114, USA",37.756226,-122.435821
1222,18th,St,94107,"1222 18th St, San Francisco, CA 94107, USA",37.7626617,-122.3950943
565,Eureka,St,94114,"565 Eureka St, San Francisco, CA 94114, USA",37.753275,-122.437247
1908,Greenwich,St,94123,"1908 Greenwich St, San Francisco, CA 94123, USA",37.799794,-122.431515
2034,21st,Ave,94116,"2034 21st Ave, San Francisco, CA 94116, USA",37.749738,-122.477978
2850,25th,St,94110,"2850 25th St, San Francisco, CA 94110, USA",37.751523,-122.407307
3979,24th,St,94114,"3979 24th St, San Francisco, CA 94114, USA",37.751216,-122.431311
495,Teresita,Blvd,94127,"495 Teresita Blvd, San Francisco, CA 94127, USA",37.739816,-122.446679
1583,37th,Ave,94122,"1583 37th Ave, San Francisco, CA 94122, USA",37.757453,-122.49633
285,Telegraph Hill,Blvd,94133,"285 Telegraph Hill Blvd, San Francisco, CA 94133, USA",37.803462,-122.406782
2786,Bryant,St,94110,"2786 Bryant St, San Francisco, CA 94110, USA",37.749881,-122.409171
1319,San Bruno,Ave,94110,"1319 San Bruno Ave, San Francisco, CA 94110, USA",37.7528198,-122.4043694
561,Baker,St,94117,"561 Baker St, San Francisco, CA 94117, USA",37.776265,-122.441804
2231,16th,Ave,94116,"2231 16th Ave, San Francisco, CA 94116, USA",37.74626,-122.473073
570,Guerrero,St,94110,"570 Guerrero St, San Francisco, CA 94110, USA",37.762014,-122.424196
15,Powers,Ave,94110,"15 Powers Ave, San Francisco, CA 94110, USA",37.746182,-122.418967
326,Miramar,Ave,94112,"326 Miramar Ave, San Francisco, CA 94112, USA",37.724734,-122.457892
307,Athens,St,94112,"307 Athens St, San Francisco, CA 94112, USA",37.722919,-122.427118
67,Naples,St,94112,"67 Naples St, San Francisco, CA 94112, USA",37.727525,-122.425817
1521,Church,St,94131,"1521 Church St, San Francisco, CA 94131, USA",37.746508,-122.426653
1026,Sanchez,St,94114,"1026 Sanchez St, San Francisco, CA 94114, USA",37.7527103,-122.4297848
497,Joost,Ave,94127,"497 Joost Ave, San Francisco, CA 94127, USA",37.732104,-122.446535
3356,16th,St,94114,"3356 16th St, San Francisco, CA 94114, USA",37.764763,-122.427853
47,Collingwood,St,94114,"47 Collingwood St, San Francisco, CA 94114, USA",37.761644,-122.435875
1434,Plymouth,Ave,94112,"1434 Plymouth Ave, San Francisco, CA 94112, USA",37.728252,-122.456222
1815,15th,St,94103,"1815 15th St, San Francisco, CA 94103, USA",37.7663952,-122.4247545
905,Church,St,94114,"905 Church St, San Francisco, CA 94114, USA",37.756317,-122.427586
1065,South Van Ness,Ave,94110,"1065 S Van Ness Ave, San Francisco, CA 94110, USA",37.756225,-122.416273
75,Wool,St,94110,"75 Wool St, San Francisco, CA 94110, USA",37.74075,-122.416813
903,Cortland,Ave,94110,"903 Cortland Ave, San Francisco, CA 94110, USA",37.739089,-122.413833
101,Commonwealth,Ave,94118,"101 Commonwealth Ave, San Francisco, CA 94118, USA",37.783783,-122.455993
250,17th,Ave,94121,"250 17th Ave, San Francisco, CA 94121, USA",37.783332,-122.476044
787,Brannan,St,94103,"787 Brannan St, San Francisco, CA 94103, USA",37.773131,-122.40272
617,Wisconsin,St,94107,"617 Wisconsin St, San Francisco, CA 94107, USA",37.759273,-122.398814
31,Molimo,Dr,94127,"31 Molimo Dr, San Francisco, CA 94127, USA",37.736318,-122.446582
42,Woodward,St,94103,"42 Woodward St, San Francisco, CA 94103, USA",37.7691471,-122.4208143
67,Molimo,Dr,94127,"67 Molimo Dr, San Francisco, CA 94127, USA",37.736725,-122.447273
220,Arlington,St,94131,"220 Arlington St, San Francisco, CA 94131, USA",37.737887,-122.425704
879,45th,Ave,94121,"879 45th Ave, San Francisco, CA 94121, USA",37.771994,-122.505984
2479,31st,Ave,94116,"2479 31st Ave, San Francisco, CA 94116, USA",37.741022,-122.488775
2115,Quesada,Ave,94124,"2115 Quesada Ave, San Francisco, CA 94124, USA",37.737571,-122.399438
709,Broderick,St,94117,"709 Broderick St, San Francisco, CA 94117, USA",37.776985,-122.440183
115,Otsego,Ave,94112,"115 Otsego Ave, San Francisco, CA 94112, USA",37.725576,-122.439525
511,Waller,St,94117,"511 Waller St, San Francisco, CA 94117, USA",37.770736,-122.432115
207,18th,Ave,94121,"207 18th Ave, San Francisco, CA 94121, USA",37.784001,-122.47777
7,Gladstone,Dr,94112,"7 Gladstone Dr, San Francisco, CA 94112, USA",37.731337,-122.419991
2500,Market,St,94114,"2500 Market St, San Francisco, CA 94114, USA",37.762242,-122.436444
1451,43rd,Ave,94118,"1451 43rd Ave, San Francisco, CA 94122, USA",37.759587,-122.502974
47,Cordova,St,94112,"47 Cordova St, San Francisco, CA 94112, USA",37.712589,-122.435691
1875,38th,Ave,94122,"1875 38th Ave, San Francisco, CA 94122, USA",37.751952,-122.497066
1936,Vicente,St,94116,"1936 Vicente St, San Francisco, CA 94116, USA",37.738954,-122.487904
215,Stanyan,St,94118,"215 Stanyan St, San Francisco, CA 94118, USA",37.777188,-122.455398
84,Palm,Ave,94118,"84 Palm Ave, San Francisco, CA 94118, USA",37.784232,-122.45765
342,Missouri,St,94107,"342 Missouri St, San Francisco, CA 94107, USA",37.7619567,-122.3964747
530,Potrero,St,94110,"530 Potrero Ave, San Francisco, CA 94110, USA",37.762512,-122.4072561
718,21st,Ave,94121,"718 21st Ave, San Francisco, CA 94121, USA",37.774229,-122.47968
4723,19th,St,94114,"4723 19th St, San Francisco, CA 94114, USA",37.758677,-122.442601
1545,Quesada,St,94124,"1545 Quesada Ave, San Francisco, CA 94124, USA",37.731503,-122.388751
60,West Portal,Ave,94127,"60 W Portal Ave, San Francisco, CA 94127, USA",37.7401392,-122.4666187
450,Edna,St,94112,"450 Edna St, San Francisco, CA 94112, USA",37.730535,-122.4463
846,31st,Ave,94121,"846 31st Ave, San Francisco, CA 94121, USA",37.773264,-122.490357
65,Jones,St,94102,"65 Jones St, San Francisco, CA 94102, USA",37.781843,-122.4121824
1136,Kearny,St,94133,"1136 Kearny St, San Francisco, CA 94133, USA",37.798575,-122.405364
1685,Sacramento,St,94109,"1685 Sacramento St, San Francisco, CA 94109, USA",37.791355,-122.420581
500,Page,St,94117,"500 Page St, San Francisco, CA 94117, USA",37.773455,-122.429206
39,Belle,Ave,94132,"39 Belle Ave, San Francisco, CA 94132, USA",37.70847,-122.469926
370,Madison,St,94134,"370 Madison St, San Francisco, CA 94134, USA",37.724493,-122.422296
149,San Jose,Ave,94112,"149 San Jose Ave, San Francisco, CA 94110, USA",37.752386,-122.421329
241,Nevada,St,94110,"241 Nevada St, San Francisco, CA 94110, USA",37.739055,-122.411235
1500,Broadway,St,94109,"1500 Broadway, San Francisco, CA 94109, USA",37.7959722,-122.4218246
1591,Howard,St,94103,"1591 Howard St, San Francisco, CA 94103, USA",37.7719395,-122.4167706
1283,34th,Ave,94122,"1283 34th Ave, San Francisco, CA 94122, USA",37.76319,-122.493509
279,Munich,St,94112,"279 Munich St, San Francisco, CA 94112, USA",37.720979,-122.426407
98,Rossmoor,Dr,94132,"98 Rossmoor Dr, San Francisco, CA 94132, USA",37.730621,-122.474428
920,Sanchez,St,94114,"920 Sanchez St, San Francisco, CA 94114, USA",37.754338,-122.430246
44,Aptos,Ave,94127,"44 Aptos Ave, San Francisco, CA 94127, USA",37.731154,-122.466367
464,Duncan,St,94131,"464 Duncan St, San Francisco, CA 94131, USA",37.746121,-122.43061
61,Onondaga,Ave,94112,"61 Onondaga Ave, San Francisco, CA 94112, USA",37.72156,-122.43907
346,Bocana,St,94110,"346 Bocana St, San Francisco, CA 94110, USA",37.738604,-122.419402
620,Missouri,St,94107,"620 Missouri St, San Francisco, CA 94107, USA",37.7586254,-122.3961475
1274,35th,Ave,94122,"1274 35th Ave, San Francisco, CA 94122, USA",37.763307,-122.493976
730,46th,Ave,94121,"730 46th Ave, San Francisco, CA 94121, USA",37.774663,-122.506584
3851,26th,St,94131,"3851 26th St, San Francisco, CA 94131, USA",37.7485896,-122.4261196
375,28th,St,94131,"375 28th St, San Francisco, CA 94131, USA",37.744819,-122.430683
155,15th,Ave,94118,"155 15th Ave, San Francisco, CA 94118, USA",37.785183,-122.474667
122,Cotter,St,94112,"122 Cotter St, San Francisco, CA 94112, USA",37.728564,-122.435229
563,25th,Ave,94121,"563 25th Ave, San Francisco, CA 94121, USA",37.778846,-122.484942
130,Winfield,St,94110,"130 Winfield St, San Francisco, CA 94110, USA",37.742984,-122.418487
11,Lillian,St,94124,"11 Lillian Ct, San Francisco, CA 94124, USA",37.7315981,-122.3809341
800,Dolores,St,94110,"800 Dolores St, San Francisco, CA 94110, USA",37.756483,-122.425972
83,Rossmoor,Dr,94132,"83 Rossmoor Dr, San Francisco, CA 94132, USA",37.730287,-122.474133
4278,25th,St,94114,"4278 25th St, San Francisco, CA 94114, USA",37.749796,-122.43566
287,Richland,Ave,94110,"287 Richland Ave, San Francisco, CA 94110, USA",37.736018,-122.420552
795,Sutter,St,94109,"795 Sutter St, San Francisco, CA 94109, USA",37.788404,-122.41326
486,Arlington,St,94131,"486 Arlington St, San Francisco, CA 94131, USA",37.735336,-122.429566
1443,5th,Ave,94122,"1443 5th Ave, San Francisco, CA 94122, USA",37.76152,-122.462169
629,Chestnut,St,94133,"629 Chestnut St, San Francisco, CA 94133, USA",37.803417,-122.413693
45,Rausch,St,94127,"45 Rausch St, San Francisco, CA 94103, USA",37.776712,-122.409617
